timesp,src_ip,dest_ip,proto,src_port,dest_port,packet_length,labeltam
2025-04-28T20:49:36.648823+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,52751.0,53.0,,normal
2025-04-28T20:49:36.642449+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,51453.0,53.0,,normal
2025-04-28T20:49:36.642688+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,57110.0,53.0,,normal
2025-04-28T20:49:36.654453+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,52751.0,53.0,,normal
2025-04-28T20:49:36.647845+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,51453.0,53.0,,normal
2025-04-28T20:49:36.647846+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,57110.0,53.0,,normal
2025-04-28T20:49:36.642133+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,59913.0,53.0,,normal
2025-04-28T20:49:36.647844+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,59913.0,53.0,,normal
2025-04-28T20:49:37.131356+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2403:0300:1364:0000:0000:0000:0002:0001,TCP,60985.0,443.0,,normal
2025-04-28T20:49:36.759722+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2403:0300:0a26:f100:0000:0000:0000:0196,TCP,60984.0,443.0,,normal
2025-04-28T20:49:38.679539+0530,,,,,,,normal
2025-04-28T20:49:39.422712+0530,192.168.1.12,17.171.47.23,TCP,61577.0,443.0,,normal
2025-04-28T20:49:39.800281+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,54346.0,53.0,,normal
2025-04-28T20:49:39.800409+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,53041.0,53.0,,normal
2025-04-28T20:49:39.800567+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,53591.0,53.0,,normal
2025-04-28T20:49:39.808536+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,54346.0,53.0,,normal
2025-04-28T20:49:39.808537+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,53041.0,53.0,,normal
2025-04-28T20:49:39.811742+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,53591.0,53.0,,normal
2025-04-28T20:49:39.814031+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0830:0000:0000:0000:200e,UDP,58373.0,443.0,,normal
2025-04-28T20:49:39.814070+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0830:0000:0000:0000:200e,UDP,58373.0,443.0,,normal
2025-04-28T20:49:39.814101+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0830:0000:0000:0000:200e,UDP,58373.0,443.0,,normal
2025-04-28T20:49:39.830185+0530,2404:6800:4007:0830:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,58373.0,,normal
2025-04-28T20:49:39.830187+0530,2404:6800:4007:0830:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,58373.0,,normal
2025-04-28T20:49:39.833465+0530,2404:6800:4007:0830:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,58373.0,,normal
2025-04-28T20:49:39.833467+0530,2404:6800:4007:0830:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,58373.0,,normal
2025-04-28T20:49:39.833469+0530,2404:6800:4007:0830:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,58373.0,,normal
2025-04-28T20:49:46.687227+0530,,,,,,,normal
2025-04-28T20:49:50.797642+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63463.0,53.0,,normal
2025-04-28T20:49:50.797788+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,10056.0,53.0,,normal
2025-04-28T20:49:50.797893+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,23961.0,53.0,,normal
2025-04-28T20:49:50.803670+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,10056.0,53.0,,normal
2025-04-28T20:49:50.803667+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63463.0,53.0,,normal
2025-04-28T20:49:50.803669+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,23961.0,53.0,,normal
2025-04-28T20:49:50.806878+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0830:0000:0000:0000:200a,UDP,59707.0,443.0,,normal
2025-04-28T20:49:50.806932+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0830:0000:0000:0000:200a,UDP,59707.0,443.0,,normal
2025-04-28T20:49:50.806990+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0830:0000:0000:0000:200a,UDP,59707.0,443.0,,normal
2025-04-28T20:49:50.831945+0530,2404:6800:4009:0830:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59707.0,,normal
2025-04-28T20:49:50.831946+0530,2404:6800:4009:0830:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59707.0,,normal
2025-04-28T20:49:50.835637+0530,2404:6800:4009:0830:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59707.0,,normal
2025-04-28T20:49:50.835640+0530,2404:6800:4009:0830:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59707.0,,normal
2025-04-28T20:49:50.836009+0530,2404:6800:4009:0830:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59707.0,,normal
2025-04-28T20:49:54.692523+0530,,,,,,,normal
2025-04-28T20:50:02.700230+0530,,,,,,,normal
2025-04-28T20:50:04.065564+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2a01:b740:0a14:2000:0000:0000:0000:0162,UDP,64504.0,443.0,,normal
2025-04-28T20:50:04.172033+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2a01:b740:0a14:1000:0000:0000:0000:0112,UDP,50409.0,443.0,,normal
2025-04-28T20:50:04.202035+0530,2a01:b740:0a14:1000:0000:0000:0000:0112,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,50409.0,,normal
2025-04-28T20:50:10.707002+0530,,,,,,,normal
2025-04-28T20:50:18.709440+0530,,,,,,,normal
2025-04-28T20:50:21.034986+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,26975.0,53.0,,normal
2025-04-28T20:50:21.035040+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,61512.0,53.0,,normal
2025-04-28T20:50:21.044262+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,61512.0,53.0,,normal
2025-04-28T20:50:21.044262+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,26975.0,53.0,,normal
2025-04-28T20:50:21.060710+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,50450.0,53.0,,normal
2025-04-28T20:50:21.060666+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,2830.0,53.0,,normal
2025-04-28T20:50:21.067239+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,50450.0,53.0,,normal
2025-04-28T20:50:21.045386+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0805:0000:0000:0000:200a,UDP,51341.0,443.0,,normal
2025-04-28T20:50:21.034941+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,60871.0,53.0,,normal
2025-04-28T20:50:21.066604+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,2830.0,53.0,,normal
2025-04-28T20:50:21.045398+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0805:0000:0000:0000:200a,UDP,51341.0,443.0,,normal
2025-04-28T20:50:21.044245+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,60871.0,53.0,,normal
2025-04-28T20:50:21.045430+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0805:0000:0000:0000:200a,UDP,51341.0,443.0,,normal
2025-04-28T20:50:21.060586+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63793.0,53.0,,normal
2025-04-28T20:50:21.071581+0530,2404:6800:4009:0805:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51341.0,,normal
2025-04-28T20:50:21.071582+0530,2404:6800:4009:0805:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51341.0,,normal
2025-04-28T20:50:21.071583+0530,2404:6800:4009:0805:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51341.0,,normal
2025-04-28T20:50:21.071584+0530,2404:6800:4009:0805:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51341.0,,normal
2025-04-28T20:50:21.071585+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63793.0,53.0,,normal
2025-04-28T20:50:21.118604+0530,2404:6800:4009:0805:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51341.0,,normal
2025-04-28T20:50:21.131860+0530,2404:6800:4009:0805:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51341.0,,normal
2025-04-28T20:50:21.086767+0530,192.168.1.12,216.24.57.252,TCP,53489.0,443.0,,normal
2025-04-28T20:50:21.086814+0530,192.168.1.12,216.24.57.252,TCP,53490.0,443.0,,normal
2025-04-28T20:50:21.418271+0530,192.168.1.12,216.24.57.252,UDP,49576.0,443.0,,normal
2025-04-28T20:50:21.418295+0530,192.168.1.12,216.24.57.252,UDP,49576.0,443.0,,normal
2025-04-28T20:50:21.422705+0530,216.24.57.252,192.168.1.12,UDP,443.0,49576.0,,normal
2025-04-28T20:50:21.428443+0530,216.24.57.252,192.168.1.12,UDP,443.0,49576.0,,normal
2025-04-28T20:50:21.428443+0530,216.24.57.252,192.168.1.12,UDP,443.0,49576.0,,normal
2025-04-28T20:50:22.654807+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,42047.0,53.0,,normal
2025-04-28T20:50:22.654851+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,7057.0,53.0,,normal
2025-04-28T20:50:22.759185+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,20752.0,53.0,,normal
2025-04-28T20:50:22.765019+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,20752.0,53.0,,normal
2025-04-28T20:50:22.658529+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,44999.0,53.0,,normal
2025-04-28T20:50:22.654889+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6811.0,53.0,,normal
2025-04-28T20:50:22.759161+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,18829.0,53.0,,normal
2025-04-28T20:50:22.663098+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,44999.0,53.0,,normal
2025-04-28T20:50:22.765022+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,18829.0,53.0,,normal
2025-04-28T20:50:22.663001+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,42047.0,53.0,,normal
2025-04-28T20:50:22.846025+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6811.0,53.0,,normal
2025-04-28T20:50:22.678811+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,7057.0,53.0,,normal
2025-04-28T20:50:22.759102+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,49891.0,53.0,,normal
2025-04-28T20:50:22.765020+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,49891.0,53.0,,normal
2025-04-28T20:50:22.658568+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,10054.0,53.0,,normal
2025-04-28T20:50:22.658617+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,26779.0,53.0,,normal
2025-04-28T20:50:22.666135+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,26779.0,53.0,,normal
2025-04-28T20:50:22.666136+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,10054.0,53.0,,normal
2025-04-28T20:50:22.838425+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082e:0000:0000:0000:200a,TCP,53494.0,443.0,,normal
2025-04-28T20:50:22.793377+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4003:0c1a:0000:0000:0000:0054,TCP,53491.0,443.0,,normal
2025-04-28T20:50:23.040451+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,1314.0,53.0,,normal
2025-04-28T20:50:23.036680+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4003:0c1a:0000:0000:0000:0054,UDP,49521.0,443.0,,normal
2025-04-28T20:50:23.040552+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,28373.0,53.0,,normal
2025-04-28T20:50:23.040599+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,48554.0,53.0,,normal
2025-04-28T20:50:23.047586+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,28373.0,53.0,,normal
2025-04-28T20:50:23.047587+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,48554.0,53.0,,normal
2025-04-28T20:50:23.161715+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,19433.0,53.0,,normal
2025-04-28T20:50:23.246584+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,42921.0,53.0,,normal
2025-04-28T20:50:23.168628+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,19433.0,53.0,,normal
2025-04-28T20:50:23.252213+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,42921.0,53.0,,normal
2025-04-28T20:50:23.446028+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4003:0c1a:0000:0000:0000:0054,UDP,53481.0,443.0,,normal
2025-04-28T20:50:23.446076+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4003:0c1a:0000:0000:0000:0054,UDP,53481.0,443.0,,normal
2025-04-28T20:50:23.040566+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,33999.0,53.0,,normal
2025-04-28T20:50:23.047588+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,33999.0,53.0,,normal
2025-04-28T20:50:23.040918+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082e:0000:0000:0000:200a,UDP,56359.0,443.0,,normal
2025-04-28T20:50:23.047589+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,1314.0,53.0,,normal
2025-04-28T20:50:23.161677+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,15961.0,53.0,,normal
2025-04-28T20:50:23.165934+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,15961.0,53.0,,normal
2025-04-28T20:50:23.200821+0530,192.168.1.12,23.21.202.131,TCP,53492.0,443.0,,normal
2025-04-28T20:50:23.036683+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4003:0c1a:0000:0000:0000:0054,UDP,49521.0,443.0,,normal
2025-04-28T20:50:23.161625+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,49385.0,53.0,,normal
2025-04-28T20:50:23.097438+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,49521.0,,normal
2025-04-28T20:50:23.169230+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082a:0000:0000:0000:2004,UDP,53530.0,443.0,,normal
2025-04-28T20:50:23.165933+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,49385.0,53.0,,normal
2025-04-28T20:50:23.040920+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082e:0000:0000:0000:200a,UDP,56359.0,443.0,,normal
2025-04-28T20:50:23.169247+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082a:0000:0000:0000:2004,UDP,53530.0,443.0,,normal
2025-04-28T20:50:23.048174+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0805:0000:0000:0000:200e,UDP,65304.0,443.0,,normal
2025-04-28T20:50:23.104208+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,49521.0,,normal
2025-04-28T20:50:23.186277+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53530.0,,normal
2025-04-28T20:50:23.104210+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,49521.0,,normal
2025-04-28T20:50:23.187538+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53530.0,,normal
2025-04-28T20:50:23.048177+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0805:0000:0000:0000:200e,UDP,65304.0,443.0,,normal
2025-04-28T20:50:23.104211+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,49521.0,,normal
2025-04-28T20:50:23.040399+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,55059.0,53.0,,normal
2025-04-28T20:50:23.073438+0530,2404:6800:4009:0805:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,65304.0,,normal
2025-04-28T20:50:23.040436+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,44812.0,53.0,,normal
2025-04-28T20:50:23.075065+0530,2404:6800:4009:0805:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,65304.0,,normal
2025-04-28T20:50:23.044183+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,44812.0,53.0,,normal
2025-04-28T20:50:23.269832+0530,192.168.1.12,20.50.73.4,TCP,53493.0,443.0,,normal
2025-04-28T20:50:23.044184+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,55059.0,53.0,,normal
2025-04-28T20:50:23.075066+0530,2404:6800:4009:0805:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,65304.0,,normal
2025-04-28T20:50:23.075067+0530,2404:6800:4009:0805:0000:0000:0000:200e,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,65304.0,,normal
2025-04-28T20:50:23.060728+0530,2404:6800:4007:082e:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,56359.0,,normal
2025-04-28T20:50:23.187540+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53530.0,,normal
2025-04-28T20:50:23.062458+0530,2404:6800:4007:082e:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,56359.0,,normal
2025-04-28T20:50:23.246735+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,24927.0,53.0,,normal
2025-04-28T20:50:23.187541+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53530.0,,normal
2025-04-28T20:50:23.062460+0530,2404:6800:4007:082e:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,56359.0,,normal
2025-04-28T20:50:23.252215+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,24927.0,53.0,,normal
2025-04-28T20:50:23.062462+0530,2404:6800:4007:082e:0000:0000:0000:200a,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,56359.0,,normal
2025-04-28T20:50:23.246672+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,38137.0,53.0,,normal
2025-04-28T20:50:23.252214+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,38137.0,53.0,,normal
2025-04-28T20:50:23.449676+0530,192.168.1.12,23.21.202.131,TCP,53495.0,443.0,,normal
2025-04-28T20:50:23.151150+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4003:0c1a:0000:0000:0000:0054,TCP,53496.0,443.0,,normal
2025-04-28T20:50:23.253080+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4003:0c1a:0000:0000:0000:0054,UDP,58387.0,443.0,,normal
2025-04-28T20:50:23.253114+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4003:0c1a:0000:0000:0000:0054,UDP,58387.0,443.0,,normal
2025-04-28T20:50:23.305423+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,58387.0,,normal
2025-04-28T20:50:23.305425+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,58387.0,,normal
2025-04-28T20:50:23.306496+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,58387.0,,normal
2025-04-28T20:50:23.493193+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53481.0,,normal
2025-04-28T20:50:23.529075+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,15873.0,53.0,,normal
2025-04-28T20:50:23.496614+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53481.0,,normal
2025-04-28T20:50:23.537351+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,15873.0,53.0,,normal
2025-04-28T20:50:23.496617+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53481.0,,normal
2025-04-28T20:50:23.496619+0530,2404:6800:4003:0c1a:0000:0000:0000:0054,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53481.0,,normal
2025-04-28T20:50:23.861910+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2606:4700:90d4:c46a:770d:041f:1965:55e0,TCP,53501.0,443.0,,normal
2025-04-28T20:50:23.611362+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0834:0000:0000:0000:2001,TCP,53498.0,443.0,,normal
2025-04-28T20:50:23.609495+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0834:0000:0000:0000:2001,TCP,53497.0,443.0,,normal
2025-04-28T20:50:23.609584+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0834:0000:0000:0000:2001,TCP,53499.0,443.0,,normal
2025-04-28T20:50:23.768941+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,21261.0,53.0,,normal
